,source_id,scores,ra,dec,l,b,pmra,pmdec,Nyx,GMag,BPMag,RPMag,RUWE
1727,5038686551690962304,0.8856832385063171,23.353383410734192,-25.105074422822277,203.16227149717892,-80.36609576025049,103.86755067259318,-7.941775225182607,0.9757807535974564,11.866307,12.189771,11.380606,1.0775561
1728,1032812542311666944,0.932334303855896,120.74648333074308,54.27627600706301,163.8632821586611,31.99130347280365,-30.161873657938624,-72.01871139197839,0.975868070351414,12.199389,12.512341,11.718288,1.010964
1729,2084248913225887104,0.9743631482124328,304.7328456725024,48.34020558661219,84.51610067471462,6.907713727786625,81.03931841637117,47.17522069716001,0.9904956001863074,11.903445,12.317764,11.314532,0.7776291
1730,5666784076590224256,0.9814541339874268,150.2867520322258,-22.319378942385544,258.9562228963866,25.666600664459946,-94.3344171388095,50.524972511159206,0.9846289832678408,12.752627,13.194844,12.1543255,15.649351
1731,6420822489429015808,0.8523901700973511,290.131689874951,-69.39622950014592,326.1752447613969,-27.8048845192942,16.177879414452484,-18.87987860397965,0.9710419966168145,9.350498,10.279964,8.400158,1.3462423
1732,1797966051335964672,0.9795698523521424,325.42542891232733,25.190277317313544,77.56228097938802,-20.529582046456863,20.925766780072244,14.946568705995135,0.9772814130526348,11.381778,11.827835,10.762995,0.80548245
1733,6133171040511263872,0.8756765127182007,187.00251720006088,-44.72723328079147,298.56133307071923,17.945611566504915,-80.94005731557579,1.3476928502419947,0.9904323549989572,11.928458,12.364973,11.323433,1.2834104
1734,536352290410413952,0.8791682124137878,10.145543605830598,71.02748789694351,122.04082030259688,8.174522888764631,335.7509468086808,24.51485385220129,0.9877781173438324,9.734065,10.044075,9.25249,0.9717138
1735,5047437152420054528,0.8626382350921631,46.336802606380125,-36.69213207913012,240.07940269689692,-60.19366118157512,78.4053621427499,10.689864238621634,0.9624970027358084,13.084468,13.423542,12.575545,0.9796822
1736,5193428622729526912,0.9477487802505492,126.8327525923524,-84.28992134785096,297.18924197990464,-24.69216086149635,-51.11626780683464,80.42809944283474,0.9907501206256324,13.546087,14.021864,12.909187,0.9964877
1737,6418274749187890176,0.9244325757026672,279.6904219361241,-73.114067304807,321.58932831345453,-24.962996015944256,-15.905906666462814,-38.90661069980589,0.9578131172155996,13.1089945,13.605763,12.450872,1.9424273
1738,1782786846637532032,0.895628035068512,330.8713672277359,22.8337893268323,79.78292496439641,-25.64062172817349,33.93396060505862,11.945593493800263,0.9877711926492064,12.559116,13.020384,11.92864,2.0161085
1739,5472518518201093248,0.8725247979164124,156.0472470397919,-25.299230003279877,265.60337892877465,26.700391014404996,-46.61802042877882,-2.593530446115281,0.9891061014618292,12.682493,12.962934,12.222249,8.625793
1740,337439916702821632,0.8880124688148499,42.34016807061342,43.45642438273354,144.5754464227874,-14.404453122204384,53.98511819799258,-53.03180472789437,0.9839709043991556,12.444505,12.786156,11.937058,3.441035
1741,1928854561208694400,0.8927830457687378,342.99587081665595,38.64377839238607,98.71367753167556,-18.545979569905565,41.32012089880824,11.573836514758913,0.990659818596244,11.782211,12.290399,11.111316,1.1741743
1742,3557275537285069440,0.9826693534851074,161.73237888367578,-15.880150599342947,264.15703147572475,37.445450823428416,-68.550473457066,29.93779562198113,0.9879919843267624,9.7450695,10.27604,9.05531,1.039815
1743,4960720353964521856,0.8739253878593445,28.080416268396764,-41.59405929162451,266.0588429004796,-70.8998937021288,444.9708176489288,136.74722062683054,0.9886405286105115,11.204155,11.714336,10.534293,0.87100434
1744,6401377591930199808,0.9007838368415833,319.91285401257784,-65.91479844787892,327.87128717412565,-39.42996990807068,41.3924782812156,-30.75433164349277,0.9822217555134848,12.7261305,13.149648,12.13658,1.0464939
1745,3475188266897928192,0.8856825828552246,186.6037563217208,-27.859644695233637,296.20393248430287,34.6849991948152,-49.46891494580724,4.205207186073686,0.9882858406338276,13.393703,13.743996,12.873589,0.9320525
1746,6193017046088798592,0.8994347453117371,201.0096155936032,-25.82103184397,312.0630151272425,36.47203059532106,-107.3091116069947,-13.878423326877236,0.9709771679809934,11.56725,11.949659,11.0115385,1.1899152
1747,6147848588727686656,0.9365607500076294,182.1411306738668,-42.95455434065894,294.6433410016926,19.226132499103823,-30.801188738111343,1.5726246082328164,0.9884713535285804,11.97131,12.537024,11.252519,1.081941
1748,5039260668559028480,0.9075123071670532,24.734281886373022,-23.630528756499334,197.49184256700045,-78.72150515744798,47.29488869872897,-8.838334711502203,0.952487436243182,12.836919,13.166805,12.3452,3.7020123
1749,1080255433962177664,0.9477307200431824,166.6820544269444,76.15188685342154,130.7786347667063,39.33836459169235,-256.4652471001891,-113.33163046739676,0.9848468496746337,11.734598,12.184961,11.11151,1.3842999
1750,5358455628630772224,0.8952061533927917,153.48949059777522,-51.58534211342735,279.65892976433804,4.026661387083824,-29.281638906576557,9.976411423546052,0.9716470537252028,11.778072,12.476818,10.967094,0.9099645
1751,1345377378530252032,0.9813843965530396,269.77384034045497,42.85162989267823,69.4943820574077,27.247716835371552,-9.116863222804245,80.3629901024125,0.9713632881904926,12.327515,12.605515,11.877451,0.9135671
1752,1983746579717526784,0.9205593466758728,340.8406403694338,47.411984192768266,101.56025315695784,-10.075160759819862,63.40681331617822,4.06924896703379,0.9798224171651364,13.005453,13.321215,12.511333,1.1973016
1753,1741338346351823360,0.9166853427886964,324.9290230001589,9.37079387705515,64.29101166615847,-30.938532586458464,84.69441290570622,-22.14675854823863,0.984574090529272,12.610388,13.014452,12.03577,6.107297
1754,6820194004877974784,0.9125337600708008,332.10785736299914,-21.41886944369156,32.60789040362956,-52.576113131446384,43.07947447252701,-18.008852887260424,0.9609996873849362,11.849055,12.073413,11.474364,1.3039069
1755,6088095698035725440,0.9299166798591614,198.3952504129742,-45.18819734458608,307.02003844471375,17.507714336352716,-67.99553374634223,-0.9328545115814348,0.98055136732442,11.791124,12.045202,11.376096,1.3896619
1756,6901592087632833152,0.920698344707489,308.6108293083392,-10.709386766961938,34.82650293276865,-27.68883302732156,58.19310460785216,-46.11898292209256,0.9743953029259804,12.949139,13.295692,12.433308,1.1328894
1757,829064928792126080,0.8814871311187744,157.91405315702252,43.8539768629779,172.8922061289628,57.34975621364832,-171.90240171469114,-67.91402714645966,0.9889175611061672,11.4109745,11.785916,10.860736,1.2609262
1758,6554853880269400192,0.876214325428009,345.8965822684784,-34.0413347274915,9.679903184096135,-65.86248981465738,111.74913904291716,-52.682641077439314,0.9817495188379384,13.389376,13.975724,12.6633415,1.0676184
1759,6356679931702807168,0.8906106948852539,321.8698526393652,-76.3425815727626,315.89476306582367,-35.125268373171686,36.47426016743169,-19.35558144636737,0.9899228669504396,12.623581,12.999206,12.060061,5.2592454
1760,2173135567826765056,0.9822193384170532,326.48836380566826,52.32134410688865,96.67028075693844,-0.828258446843593,155.07018729848463,65.83892006054226,0.9840819570067996,11.545885,11.869799,11.054118,0.7797116
1761,446472746756574592,0.9629793167114258,50.78323508185564,53.46712870631768,144.42294521314227,-2.953659549338899,43.64508981130021,-17.14091958556753,0.96579569268106,11.195006,12.17572,10.22,1.0152171
1762,344771563316567296,0.8965343236923218,31.30338022043529,40.60392350926562,137.75506489734485,-20.13469763288936,168.68728347919634,-3.909092770554135,0.9874584925547222,12.536361,12.952803,11.950669,1.188455
1763,6170582301598899840,0.9053829908370972,209.37319015115176,-33.34946918829458,318.46169933699423,27.522475461879797,-144.99232332360194,-5.739919031611104,0.9754038888650348,11.148619,11.444471,10.68145,1.0882379
1764,493786445786522752,0.8500840067863464,60.113653714419385,68.5465671210902,138.85404035520588,11.738949747302597,74.79484519953928,-136.089913625908,0.9899011304301536,12.741173,13.224415,12.094014,1.379379
1765,5805649891219153408,0.8609442114830017,247.7253586614751,-72.98874405027195,317.3917737504811,-16.629975547149556,-23.898516238276297,-36.41073576454931,0.9845457811636316,12.719855,13.139322,12.132652,0.92441887
1766,1093345639583902080,0.9323937892913818,126.1101025662984,65.7201221042114,150.06451784308544,34.063702847089075,-18.666361722931683,-52.9488711440593,0.9560828037862596,12.925622,13.283119,12.401039,1.0708253
1767,5421685926690742400,0.8836436867713928,150.79630548385083,-37.92845396494573,269.9430886717024,13.939047829905547,-39.212077275836,2.5126632810690577,0.9882008504563596,12.383258,12.887801,11.722906,0.98733145
